Date,Source,Site ID,POC,OZONE,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
9/24/2023,AQS,371190041,1,0.04,ppm,37,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/25/2023,AQS,371190041,1,0.048,ppm,44,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/26/2023,AQS,371190041,1,0.028,ppm,26,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/27/2023,AQS,371190041,1,0.024,ppm,22,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/28/2023,AQS,371190041,1,0.035,ppm,32,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/29/2023,AQS,371190041,1,0.045,ppm,42,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/30/2023,AQS,371190041,1,0.044,ppm,41,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/1/2023,AQS,371190041,1,0.041,ppm,38,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/2/2023,AQS,371190041,1,0.048,ppm,44,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/3/2023,AQS,371190041,1,0.045,ppm,42,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/4/2023,AQS,371190041,1,0.053,ppm,49,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/5/2023,AQS,371190041,1,0.043,ppm,40,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/6/2023,AQS,371190041,1,0.042,ppm,39,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/7/2023,AQS,371190041,1,0.037,ppm,34,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/8/2023,AQS,371190041,1,0.036,ppm,33,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/9/2023,AQS,371190041,1,0.038,ppm,35,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/10/2023,AQS,371190041,1,0.051,ppm,47,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/11/2023,AQS,371190041,1,0.033,ppm,31,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/12/2023,AQS,371190041,1,0.043,ppm,40,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/13/2023,AQS,371190041,1,0.049,ppm,45,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/14/2023,AQS,371190041,1,0.029,ppm,27,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/15/2023,AQS,371190041,1,0.026,ppm,24,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/16/2023,AQS,371190041,1,0.03,ppm,28,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/17/2023,AQS,371190041,1,0.028,ppm,26,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/18/2023,AQS,371190041,1,0.037,ppm,34,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/19/2023,AQS,371190041,1,0.04,ppm,37,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/20/2023,AQS,371190041,1,0.034,ppm,31,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/21/2023,AQS,371190041,1,0.04,ppm,37,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/22/2023,AQS,371190041,1,0.04,ppm,37,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/23/2023,AQS,371190041,1,0.04,ppm,37,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/24/2023,AQS,371190041,1,0.047,ppm,44,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/25/2023,AQS,371190041,1,0.042,ppm,39,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/26/2023,AQS,371190041,1,0.041,ppm,38,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/27/2023,AQS,371190041,1,0.04,ppm,37,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/28/2023,AQS,371190041,1,0.044,ppm,41,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/29/2023,AQS,371190041,1,0.041,ppm,38,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/30/2023,AQS,371190041,1,0.042,ppm,39,Garinger High School,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/31/2023,AirNow,371190041,1,0.02,ppm,19,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/2/2023,AirNow,371190041,1,0.036,ppm,33,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/3/2023,AirNow,371190041,1,0.043,ppm,40,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/4/2023,AirNow,371190041,1,0.049,ppm,45,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/5/2023,AirNow,371190041,1,0.052,ppm,48,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/6/2023,AirNow,371190041,1,0.056,ppm,54,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/7/2023,AirNow,371190041,1,0.05,ppm,46,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/8/2023,AirNow,371190041,1,0.053,ppm,49,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/9/2023,AirNow,371190041,1,0.045,ppm,42,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/10/2023,AirNow,371190041,1,0.031,ppm,29,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/11/2023,AirNow,371190041,1,0.029,ppm,27,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/12/2023,AirNow,371190041,1,0.04,ppm,37,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/13/2023,AirNow,371190041,1,0.032,ppm,30,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/14/2023,AirNow,371190041,1,0.04,ppm,37,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/15/2023,AirNow,371190041,1,0.034,ppm,31,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/16/2023,AirNow,371190041,1,0.036,ppm,33,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/17/2023,AirNow,371190041,1,0.038,ppm,35,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/18/2023,AirNow,371190041,1,0.037,ppm,34,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/19/2023,AirNow,371190041,1,0.039,ppm,36,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/20/2023,AirNow,371190041,1,0.037,ppm,34,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/21/2023,AirNow,371190041,1,0.028,ppm,26,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/22/2023,AirNow,371190041,1,0.022,ppm,20,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/23/2023,AirNow,371190041,1,0.028,ppm,26,Garinger High School,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
1/1/2023,AirNow,371190046,1,0.023,ppm,21,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/2/2023,AirNow,371190046,1,0.025,ppm,23,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/3/2023,AirNow,371190046,1,0.029,ppm,27,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/4/2023,AirNow,371190046,1,0.028,ppm,26,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/5/2023,AirNow,371190046,1,0.039,ppm,36,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/6/2023,AirNow,371190046,1,0.037,ppm,34,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/7/2023,AirNow,371190046,1,0.03,ppm,28,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/8/2023,AirNow,371190046,1,0.018,ppm,17,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/9/2023,AirNow,371190046,1,0.035,ppm,32,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/10/2023,AirNow,371190046,1,0.034,ppm,31,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/11/2023,AirNow,371190046,1,0.03,ppm,28,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/12/2023,AirNow,371190046,1,0.037,ppm,34,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/13/2023,AirNow,371190046,1,0.03,ppm,28,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/14/2023,AirNow,371190046,1,0.034,ppm,31,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/15/2023,AirNow,371190046,1,0.038,ppm,35,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/16/2023,AirNow,371190046,1,0.03,ppm,28,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/17/2023,AirNow,371190046,1,0.031,ppm,29,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/18/2023,AirNow,371190046,1,0.018,ppm,17,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/19/2023,AirNow,371190046,1,0.035,ppm,32,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/20/2023,AirNow,371190046,1,0.037,ppm,34,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/21/2023,AirNow,371190046,1,0.03,ppm,28,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/22/2023,AirNow,371190046,1,0.019,ppm,18,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/23/2023,AirNow,371190046,1,0.034,ppm,31,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/24/2023,AirNow,371190046,1,0.029,ppm,27,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/25/2023,AirNow,371190046,1,0.022,ppm,20,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/26/2023,AirNow,371190046,1,0.036,ppm,33,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/27/2023,AirNow,371190046,1,0.036,ppm,33,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/28/2023,AirNow,371190046,1,0.039,ppm,36,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
1/29/2023,AirNow,371190046,1,0.038,ppm,35,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/16/2023,AirNow,371190046,1,0.043,ppm,40,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/17/2023,AirNow,371190046,1,0.034,ppm,31,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/18/2023,AirNow,371190046,1,0.04,ppm,37,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/19/2023,AirNow,371190046,1,0.039,ppm,36,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/20/2023,AirNow,371190046,1,0.044,ppm,41,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/21/2023,AirNow,371190046,1,0.043,ppm,40,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/22/2023,AirNow,371190046,1,0.029,ppm,27,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/23/2023,AirNow,371190046,1,0.034,ppm,31,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/24/2023,AirNow,371190046,1,0.044,ppm,41,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/25/2023,AirNow,371190046,1,0.025,ppm,23,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/26/2023,AirNow,371190046,1,0.024,ppm,22,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/27/2023,AirNow,371190046,1,0.029,ppm,27,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
2/28/2023,AirNow,371190046,1,0.048,ppm,44,University Meadows,24,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/1/2023,AQS,371190046,1,0.042,ppm,39,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/2/2023,AQS,371190046,1,0.027,ppm,25,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/3/2023,AQS,371190046,1,0.039,ppm,36,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/4/2023,AQS,371190046,1,0.047,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/5/2023,AQS,371190046,1,0.05,ppm,46,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/6/2023,AQS,371190046,1,0.05,ppm,46,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/7/2023,AQS,371190046,1,0.054,ppm,50,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/8/2023,AQS,371190046,1,0.047,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/9/2023,AQS,371190046,1,0.048,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/10/2023,AQS,371190046,1,0.034,ppm,31,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/11/2023,AQS,371190046,1,0.044,ppm,41,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/12/2023,AQS,371190046,1,0.029,ppm,27,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/13/2023,AQS,371190046,1,0.037,ppm,34,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/14/2023,AQS,371190046,1,0.043,ppm,40,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/15/2023,AQS,371190046,1,0.047,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/16/2023,AQS,371190046,1,0.057,ppm,58,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/17/2023,AQS,371190046,1,0.041,ppm,38,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/18/2023,AQS,371190046,1,0.047,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/19/2023,AQS,371190046,1,0.045,ppm,42,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/20/2023,AQS,371190046,1,0.046,ppm,43,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/21/2023,AQS,371190046,1,0.048,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/22/2023,AQS,371190046,1,0.038,ppm,35,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/23/2023,AQS,371190046,1,0.046,ppm,43,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/24/2023,AQS,371190046,1,0.042,ppm,39,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/25/2023,AQS,371190046,1,0.046,ppm,43,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/26/2023,AQS,371190046,1,0.035,ppm,32,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/27/2023,AQS,371190046,1,0.038,ppm,35,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/28/2023,AQS,371190046,1,0.051,ppm,47,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/29/2023,AQS,371190046,1,0.052,ppm,48,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/30/2023,AQS,371190046,1,0.059,ppm,64,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
3/31/2023,AQS,371190046,1,0.045,ppm,42,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/1/2023,AQS,371190046,1,0.048,ppm,44,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/2/2023,AQS,371190046,1,0.052,ppm,48,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/3/2023,AQS,371190046,1,0.04,ppm,37,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
4/4/2023,AQS,371190046,1,0.046,ppm,43,University Meadows,17,100,44201,Ozone,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.314158,-80.713469
