Date,Source,Site ID,POC,CO,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/27/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/28/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/29/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/30/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
3/31/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/1/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/2/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/3/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/4/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/5/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/6/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/7/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/8/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/9/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/10/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/11/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/12/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/13/2023,AQS,371190045,1,0.4,ppm,5,Remount,16,67,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/14/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/15/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/16/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/17/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/18/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/19/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/20/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/21/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/22/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/23/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/24/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/25/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/26/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/27/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/28/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/29/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
4/30/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/1/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/2/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/3/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/4/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/5/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/6/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/7/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/8/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/9/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/10/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/11/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/12/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/13/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/14/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/15/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/16/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/17/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/18/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/19/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/20/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/21/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/22/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/23/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/24/2023,AQS,371190045,1,0.3,ppm,3,Remount,18,75,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/25/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/26/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/27/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/28/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/29/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/30/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
5/31/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/1/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/2/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/3/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/4/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/5/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/6/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/7/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/8/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/9/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/10/2023,AQS,371190045,1,0.9,ppm,10,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/11/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/12/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/13/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/14/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/15/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/16/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/17/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/18/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/19/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/20/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/21/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/22/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/23/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/24/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/25/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/26/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/27/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/28/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/29/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
6/30/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/1/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/2/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/3/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/4/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/5/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/6/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/7/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/8/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/9/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/10/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/11/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/12/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/13/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/14/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/15/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/16/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/17/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/18/2023,AQS,371190045,1,0.9,ppm,10,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/19/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/20/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/21/2023,AQS,371190045,1,0.2,ppm,2,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/22/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/23/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/24/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/25/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/26/2023,AQS,371190045,1,0.6,ppm,7,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/27/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/28/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/29/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/30/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
7/31/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/1/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/2/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/3/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/4/2023,AQS,371190045,1,0.4,ppm,5,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/5/2023,AQS,371190045,1,0.7,ppm,8,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/6/2023,AQS,371190045,1,0.5,ppm,6,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/7/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
8/8/2023,AQS,371190045,1,0.3,ppm,3,Remount,24,100,42101,Carbon monoxide,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.213171,-80.874084
