Date,Source,Site ID,POC,PM2,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/16/2023,AQS,371190041,3,5,ug/m3 LC,21,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/17/2023,AQS,371190041,3,40.7,ug/m3 LC,114,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/18/2023,AQS,371190041,3,43.5,ug/m3 LC,121,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/19/2023,AQS,371190041,3,14.5,ug/m3 LC,56,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/20/2023,AQS,371190041,3,5.8,ug/m3 LC,24,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/21/2023,AQS,371190041,3,6.1,ug/m3 LC,25,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/22/2023,AQS,371190041,3,7.5,ug/m3 LC,31,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/23/2023,AQS,371190041,3,8.1,ug/m3 LC,34,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/24/2023,AQS,371190041,3,6,ug/m3 LC,25,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/25/2023,AQS,371190041,3,10.9,ug/m3 LC,45,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/26/2023,AQS,371190041,3,12.8,ug/m3 LC,52,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/27/2023,AQS,371190041,3,12.7,ug/m3 LC,52,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/28/2023,AQS,371190041,3,8.2,ug/m3 LC,34,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/29/2023,AQS,371190041,3,2.6,ug/m3 LC,11,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/30/2023,AQS,371190041,3,4.8,ug/m3 LC,20,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
7/31/2023,AQS,371190041,3,6.6,ug/m3 LC,28,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/1/2023,AQS,371190041,3,8.1,ug/m3 LC,34,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/2/2023,AQS,371190041,3,9.9,ug/m3 LC,41,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/3/2023,AQS,371190041,3,13.4,ug/m3 LC,54,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/4/2023,AQS,371190041,3,5.7,ug/m3 LC,24,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/5/2023,AQS,371190041,3,8.8,ug/m3 LC,37,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/6/2023,AQS,371190041,3,7.8,ug/m3 LC,33,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/7/2023,AQS,371190041,3,5.3,ug/m3 LC,22,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/8/2023,AQS,371190041,3,3.2,ug/m3 LC,13,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/9/2023,AQS,371190041,3,5.9,ug/m3 LC,25,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/10/2023,AQS,371190041,3,4.2,ug/m3 LC,18,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/11/2023,AQS,371190041,3,4,ug/m3 LC,17,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/12/2023,AQS,371190041,3,5,ug/m3 LC,21,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/13/2023,AQS,371190041,3,4.4,ug/m3 LC,18,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/14/2023,AQS,371190041,3,7.9,ug/m3 LC,33,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/15/2023,AQS,371190041,3,7.7,ug/m3 LC,32,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/16/2023,AQS,371190041,3,4.8,ug/m3 LC,20,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/17/2023,AQS,371190041,3,8,ug/m3 LC,33,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/18/2023,AQS,371190041,3,6.5,ug/m3 LC,27,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/19/2023,AQS,371190041,3,10.1,ug/m3 LC,42,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/20/2023,AQS,371190041,3,12.9,ug/m3 LC,53,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/21/2023,AQS,371190041,3,13.1,ug/m3 LC,53,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/22/2023,AQS,371190041,3,14.7,ug/m3 LC,56,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/23/2023,AQS,371190041,3,13.5,ug/m3 LC,54,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/24/2023,AQS,371190041,3,11.7,ug/m3 LC,49,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/25/2023,AQS,371190041,3,10,ug/m3 LC,42,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/26/2023,AQS,371190041,3,11.3,ug/m3 LC,47,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/27/2023,AirNow,371190041,3,3.3,ug/m3 LC,14,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/28/2023,AQS,371190041,3,5.3,ug/m3 LC,22,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/29/2023,AQS,371190041,3,3,ug/m3 LC,13,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/30/2023,AQS,371190041,3,3.7,ug/m3 LC,15,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
8/31/2023,AQS,371190041,3,5.7,ug/m3 LC,24,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/1/2023,AQS,371190041,3,5.7,ug/m3 LC,24,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/2/2023,AQS,371190041,3,8.3,ug/m3 LC,35,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/3/2023,AQS,371190041,3,9.3,ug/m3 LC,39,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/4/2023,AQS,371190041,3,9,ug/m3 LC,38,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/5/2023,AQS,371190041,3,8.5,ug/m3 LC,35,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/6/2023,AQS,371190041,3,9.7,ug/m3 LC,40,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/7/2023,AQS,371190041,3,7.1,ug/m3 LC,30,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/8/2023,AQS,371190041,3,6.4,ug/m3 LC,27,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/9/2023,AQS,371190041,3,6,ug/m3 LC,25,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/10/2023,AQS,371190041,3,2.5,ug/m3 LC,10,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/11/2023,AQS,371190041,3,3.8,ug/m3 LC,16,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/12/2023,AQS,371190041,3,5.4,ug/m3 LC,23,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/13/2023,AQS,371190041,3,6.9,ug/m3 LC,29,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/14/2023,AQS,371190041,3,6.6,ug/m3 LC,28,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/15/2023,AQS,371190041,3,5.8,ug/m3 LC,24,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/16/2023,AQS,371190041,3,8.1,ug/m3 LC,34,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/17/2023,AQS,371190041,3,3.7,ug/m3 LC,15,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/18/2023,AQS,371190041,3,6.2,ug/m3 LC,26,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/19/2023,AQS,371190041,3,8.7,ug/m3 LC,36,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/20/2023,AQS,371190041,3,9.5,ug/m3 LC,40,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/21/2023,AQS,371190041,3,11.4,ug/m3 LC,48,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/22/2023,AQS,371190041,3,7.7,ug/m3 LC,32,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/23/2023,AQS,371190041,3,2.7,ug/m3 LC,11,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/24/2023,AQS,371190041,3,5.8,ug/m3 LC,24,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/25/2023,AQS,371190041,3,4.8,ug/m3 LC,20,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/26/2023,AQS,371190041,3,4.1,ug/m3 LC,17,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/27/2023,AQS,371190041,3,2.7,ug/m3 LC,11,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/28/2023,AQS,371190041,3,5,ug/m3 LC,21,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/29/2023,AQS,371190041,3,6.6,ug/m3 LC,28,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
9/30/2023,AQS,371190041,3,7.6,ug/m3 LC,32,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/1/2023,AQS,371190041,3,5,ug/m3 LC,21,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/2/2023,AQS,371190041,3,4.9,ug/m3 LC,20,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/3/2023,AQS,371190041,3,11.7,ug/m3 LC,49,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/4/2023,AQS,371190041,3,18.1,ug/m3 LC,64,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/5/2023,AQS,371190041,3,11.3,ug/m3 LC,47,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/6/2023,AQS,371190041,3,10.9,ug/m3 LC,45,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/7/2023,AQS,371190041,3,4.5,ug/m3 LC,19,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/8/2023,AQS,371190041,3,2.5,ug/m3 LC,10,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/9/2023,AQS,371190041,3,5.7,ug/m3 LC,24,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/10/2023,AQS,371190041,3,7.7,ug/m3 LC,32,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/11/2023,AQS,371190041,3,10.5,ug/m3 LC,44,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/12/2023,AQS,371190041,3,9.1,ug/m3 LC,38,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/13/2023,AQS,371190041,3,9.9,ug/m3 LC,41,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/14/2023,AQS,371190041,3,5.3,ug/m3 LC,22,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/15/2023,AQS,371190041,3,2.2,ug/m3 LC,9,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/16/2023,AQS,371190041,3,3.2,ug/m3 LC,13,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/17/2023,AQS,371190041,3,2.9,ug/m3 LC,12,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/18/2023,AQS,371190041,3,4.7,ug/m3 LC,20,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/19/2023,AQS,371190041,3,7.4,ug/m3 LC,31,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/20/2023,AQS,371190041,3,6.3,ug/m3 LC,26,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/21/2023,AQS,371190041,3,3.2,ug/m3 LC,13,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/22/2023,AQS,371190041,3,5.2,ug/m3 LC,22,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/23/2023,AirNow,371190041,3,6.3,ug/m3 LC,26,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/24/2023,AQS,371190041,3,11.5,ug/m3 LC,48,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/25/2023,AQS,371190041,3,14,ug/m3 LC,55,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/26/2023,AQS,371190041,3,9,ug/m3 LC,38,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/27/2023,AQS,371190041,3,7,ug/m3 LC,29,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/28/2023,AQS,371190041,3,9.5,ug/m3 LC,40,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/29/2023,AQS,371190041,3,10.5,ug/m3 LC,44,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/30/2023,AQS,371190041,3,7.1,ug/m3 LC,30,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
10/31/2023,AQS,371190041,3,2.4,ug/m3 LC,10,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/1/2023,AirNow,371190041,3,4.3,ug/m3 LC,18,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/2/2023,AirNow,371190041,3,8.9,ug/m3 LC,37,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/3/2023,AirNow,371190041,3,16.9,ug/m3 LC,61,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/4/2023,AirNow,371190041,3,19.5,ug/m3 LC,67,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/5/2023,AirNow,371190041,3,23.1,ug/m3 LC,74,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/6/2023,AirNow,371190041,3,16.5,ug/m3 LC,60,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/7/2023,AirNow,371190041,3,15.2,ug/m3 LC,58,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/8/2023,AirNow,371190041,3,20.6,ug/m3 LC,69,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/9/2023,AirNow,371190041,3,15.4,ug/m3 LC,58,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/10/2023,AirNow,371190041,3,11.4,ug/m3 LC,48,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/11/2023,AirNow,371190041,3,5.3,ug/m3 LC,22,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
11/12/2023,AirNow,371190041,3,8.5,ug/m3 LC,35,Garinger High School,1,100,88101,PM2.5 - Local Conditions,16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,119,Mecklenburg,35.2401,-80.785683
