Date,Source,Site ID,POC,PM2,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/17/2023,AQS,371830014,5,31.9,ug/m3 LC,93,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/18/2023,AQS,371830014,5,45.6,ug/m3 LC,126,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/19/2023,AQS,371830014,5,22.1,ug/m3 LC,72,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/20/2023,AQS,371830014,5,11.5,ug/m3 LC,48,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/21/2023,AQS,371830014,5,9.3,ug/m3 LC,39,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/22/2023,AQS,371830014,5,11.1,ug/m3 LC,46,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/23/2023,AQS,371830014,5,10.3,ug/m3 LC,43,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/24/2023,AQS,371830014,5,9.9,ug/m3 LC,41,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/25/2023,AQS,371830014,5,14.2,ug/m3 LC,55,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/26/2023,AQS,371830014,5,20.6,ug/m3 LC,69,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/27/2023,AQS,371830014,5,16.7,ug/m3 LC,61,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/28/2023,AQS,371830014,5,10.2,ug/m3 LC,43,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/29/2023,AQS,371830014,5,6,ug/m3 LC,25,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/30/2023,AQS,371830014,5,7,ug/m3 LC,29,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
7/31/2023,AQS,371830014,5,8.6,ug/m3 LC,36,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/1/2023,AQS,371830014,5,9.8,ug/m3 LC,41,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/2/2023,AQS,371830014,5,17.4,ug/m3 LC,62,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/3/2023,AQS,371830014,5,14.3,ug/m3 LC,56,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/4/2023,AQS,371830014,5,15.1,ug/m3 LC,57,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/5/2023,AQS,371830014,5,13,ug/m3 LC,53,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/6/2023,AQS,371830014,5,13.9,ug/m3 LC,55,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/7/2023,AQS,371830014,5,11.8,ug/m3 LC,49,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/8/2023,AQS,371830014,5,6,ug/m3 LC,25,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/9/2023,AQS,371830014,5,8.4,ug/m3 LC,35,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/10/2023,AQS,371830014,5,9.2,ug/m3 LC,38,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/11/2023,AQS,371830014,5,7.9,ug/m3 LC,33,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/12/2023,AQS,371830014,5,11.4,ug/m3 LC,48,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/13/2023,AQS,371830014,5,9.1,ug/m3 LC,38,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/14/2023,AQS,371830014,5,10.6,ug/m3 LC,44,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/15/2023,AQS,371830014,5,11,ug/m3 LC,46,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/16/2023,AQS,371830014,5,8.7,ug/m3 LC,36,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/17/2023,AQS,371830014,5,9.7,ug/m3 LC,40,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/18/2023,AQS,371830014,5,10.5,ug/m3 LC,44,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/19/2023,AQS,371830014,5,15.1,ug/m3 LC,57,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/20/2023,AQS,371830014,5,18.4,ug/m3 LC,64,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/21/2023,AQS,371830014,5,14.3,ug/m3 LC,56,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/22/2023,AQS,371830014,5,19,ug/m3 LC,66,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/23/2023,AQS,371830014,5,10.8,ug/m3 LC,45,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/24/2023,AQS,371830014,5,12.4,ug/m3 LC,52,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/25/2023,AQS,371830014,5,11.8,ug/m3 LC,49,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/26/2023,AQS,371830014,5,14.6,ug/m3 LC,56,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/27/2023,AQS,371830014,5,14,ug/m3 LC,55,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/28/2023,AQS,371830014,5,7.7,ug/m3 LC,32,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/29/2023,AQS,371830014,5,9.2,ug/m3 LC,38,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/30/2023,AQS,371830014,5,7.3,ug/m3 LC,30,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
8/31/2023,AQS,371830014,5,5.8,ug/m3 LC,24,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/1/2023,AQS,371830014,5,5.8,ug/m3 LC,24,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/2/2023,AQS,371830014,5,7.2,ug/m3 LC,30,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/3/2023,AQS,371830014,5,11,ug/m3 LC,46,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/4/2023,AQS,371830014,5,13.7,ug/m3 LC,54,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/5/2023,AQS,371830014,5,16,ug/m3 LC,59,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/6/2023,AQS,371830014,5,18.5,ug/m3 LC,64,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/7/2023,AQS,371830014,5,17.9,ug/m3 LC,63,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/8/2023,AQS,371830014,5,13.5,ug/m3 LC,54,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/9/2023,AQS,371830014,5,8.2,ug/m3 LC,34,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/10/2023,AQS,371830014,5,8.6,ug/m3 LC,36,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/14/2023,AQS,371830014,5,7.9,ug/m3 LC,33,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/15/2023,AQS,371830014,5,4.9,ug/m3 LC,20,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/16/2023,AQS,371830014,5,7.1,ug/m3 LC,30,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/17/2023,AQS,371830014,5,6.3,ug/m3 LC,26,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/18/2023,AQS,371830014,5,5.4,ug/m3 LC,23,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/19/2023,AQS,371830014,5,9.8,ug/m3 LC,41,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/20/2023,AQS,371830014,5,12.5,ug/m3 LC,52,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/21/2023,AQS,371830014,5,13.4,ug/m3 LC,54,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/22/2023,AQS,371830014,5,6.7,ug/m3 LC,28,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/23/2023,AQS,371830014,5,1.1,ug/m3 LC,5,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/24/2023,AQS,371830014,5,3.9,ug/m3 LC,16,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/25/2023,AQS,371830014,5,5,ug/m3 LC,21,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/26/2023,AQS,371830014,5,4.1,ug/m3 LC,17,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/27/2023,AQS,371830014,5,5.5,ug/m3 LC,23,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/28/2023,AQS,371830014,5,7,ug/m3 LC,29,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/29/2023,AQS,371830014,5,4.6,ug/m3 LC,19,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
9/30/2023,AQS,371830014,5,4.5,ug/m3 LC,19,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/1/2023,AirNow,371830014,5,4.5,ug/m3 LC,19,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/2/2023,AirNow,371830014,5,6.9,ug/m3 LC,29,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/3/2023,AirNow,371830014,5,13.1,ug/m3 LC,53,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/4/2023,AirNow,371830014,5,11.3,ug/m3 LC,47,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/5/2023,AirNow,371830014,5,8.8,ug/m3 LC,37,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/6/2023,AirNow,371830014,5,9.3,ug/m3 LC,39,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/7/2023,AirNow,371830014,5,5.5,ug/m3 LC,23,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/8/2023,AirNow,371830014,5,3,ug/m3 LC,13,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/9/2023,AirNow,371830014,5,4.4,ug/m3 LC,18,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/10/2023,AirNow,371830014,5,7.7,ug/m3 LC,32,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/11/2023,AirNow,371830014,5,8.7,ug/m3 LC,36,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/12/2023,AirNow,371830014,5,17.6,ug/m3 LC,63,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/13/2023,AirNow,371830014,5,15.9,ug/m3 LC,59,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/14/2023,AirNow,371830014,5,5.9,ug/m3 LC,25,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/15/2023,AirNow,371830014,5,2,ug/m3 LC,8,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/16/2023,AirNow,371830014,5,3.4,ug/m3 LC,14,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/17/2023,AirNow,371830014,5,2.9,ug/m3 LC,12,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/18/2023,AirNow,371830014,5,4.4,ug/m3 LC,18,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/19/2023,AirNow,371830014,5,5.5,ug/m3 LC,23,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/20/2023,AirNow,371830014,5,6.4,ug/m3 LC,27,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/21/2023,AirNow,371830014,5,3.6,ug/m3 LC,15,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/22/2023,AirNow,371830014,5,4.7,ug/m3 LC,20,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/23/2023,AirNow,371830014,5,5.5,ug/m3 LC,23,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/24/2023,AirNow,371830014,5,6.8,ug/m3 LC,28,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/25/2023,AirNow,371830014,5,7.8,ug/m3 LC,33,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/26/2023,AirNow,371830014,5,8.2,ug/m3 LC,34,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/27/2023,AirNow,371830014,5,8.3,ug/m3 LC,35,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/28/2023,AirNow,371830014,5,12.4,ug/m3 LC,52,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/29/2023,AirNow,371830014,5,13,ug/m3 LC,53,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/30/2023,AirNow,371830014,5,14.8,ug/m3 LC,57,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
10/31/2023,AirNow,371830014,5,3.2,ug/m3 LC,13,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/1/2023,AirNow,371830014,5,5.2,ug/m3 LC,22,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/2/2023,AirNow,371830014,5,5.7,ug/m3 LC,24,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/3/2023,AirNow,371830014,5,10.1,ug/m3 LC,42,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/4/2023,AirNow,371830014,5,12.7,ug/m3 LC,52,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/5/2023,AirNow,371830014,5,17.9,ug/m3 LC,63,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/6/2023,AirNow,371830014,5,22.4,ug/m3 LC,73,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/7/2023,AirNow,371830014,5,20.4,ug/m3 LC,68,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/8/2023,AirNow,371830014,5,21.4,ug/m3 LC,71,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/9/2023,AirNow,371830014,5,22.7,ug/m3 LC,73,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/10/2023,AirNow,371830014,5,8.8,ug/m3 LC,37,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/11/2023,AirNow,371830014,5,5.3,ug/m3 LC,22,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/12/2023,AirNow,371830014,5,7.8,ug/m3 LC,33,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/13/2023,AirNow,371830014,5,11.1,ug/m3 LC,46,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/14/2023,AirNow,371830014,5,12.8,ug/m3 LC,52,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/15/2023,AirNow,371830014,5,7.9,ug/m3 LC,33,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/16/2023,AirNow,371830014,5,8.6,ug/m3 LC,36,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/17/2023,AirNow,371830014,5,9.1,ug/m3 LC,38,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/18/2023,AirNow,371830014,5,7.7,ug/m3 LC,32,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/19/2023,AirNow,371830014,5,6.8,ug/m3 LC,28,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/20/2023,AirNow,371830014,5,9.6,ug/m3 LC,40,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/21/2023,AirNow,371830014,5,5.3,ug/m3 LC,22,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/22/2023,AirNow,371830014,5,3.3,ug/m3 LC,14,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
11/23/2023,AirNow,371830014,5,7.5,ug/m3 LC,31,Millbrook School,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.856111,-78.574167
1/1/2023,AQS,371830021,3,5.5,ug/m3 LC,23,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/2/2023,AQS,371830021,3,7.1,ug/m3 LC,30,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/3/2023,AQS,371830021,3,10.3,ug/m3 LC,43,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/4/2023,AQS,371830021,3,4.8,ug/m3 LC,20,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/5/2023,AQS,371830021,3,4.2,ug/m3 LC,18,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/6/2023,AQS,371830021,3,3.5,ug/m3 LC,15,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/7/2023,AQS,371830021,3,4.7,ug/m3 LC,20,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/8/2023,AQS,371830021,3,8.5,ug/m3 LC,35,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/9/2023,AQS,371830021,3,5.4,ug/m3 LC,23,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/10/2023,AQS,371830021,3,8.2,ug/m3 LC,34,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/11/2023,AQS,371830021,3,9.7,ug/m3 LC,40,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/12/2023,AQS,371830021,3,9.1,ug/m3 LC,38,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
1/13/2023,AQS,371830021,3,1.5,ug/m3 LC,6,Triple Oak,1,100,88101,PM2.5 - Local Conditions,39580,"Raleigh, NC",37,North Carolina,183,Wake,35.8652,-78.8197
